# commit bd985d7; command: node --experimental-strip-types audit/evidence/01-fixtures/impl-lines.ts; date 2026-09-25
path	selected	command	exit	marker_code	marker_line	impl_lines_for_code	verdict	first_output_line
typing/invalid/readonly-suspension-cancel.hd	true	check	1	mutable-receiver-required	6	6	impl-line-matches	spec/conformance/typing/invalid/readonly-suspension-cancel.hd:6:5: mutable-receiver-required: a stored suspension must have an explicit mut Suspend[T] binding t
typing/invalid/reassign-parameter.hd	true	check	1	non-reassignable-parameter-binding	2	2	impl-line-matches	spec/conformance/typing/invalid/reassign-parameter.hd:2:5: non-reassignable-parameter-binding: binding 'value' is not reassignable
typing/invalid/reassign-short-binding.hd	true	check	1	non-reassignable-binding	3	3	impl-line-matches	spec/conformance/typing/invalid/reassign-short-binding.hd:3:5: non-reassignable-binding: binding 'name' is not reassignable
typing/invalid/recursive-closure-inferred-result.hd	true	check	1	recursive-closure-needs-result-type	2	2	impl-line-matches	spec/conformance/typing/invalid/recursive-closure-inferred-result.hd:2:12: recursive-closure-needs-result-type: recursive closure 'sum' needs an explicit result
typing/invalid/redeclare-core-type.hd	true	check	1	prelude-name-shadow	2	2	impl-line-matches	spec/conformance/typing/invalid/redeclare-core-type.hd:2:1: prelude-name-shadow: type 'i32' is provided by the prelude and cannot be redeclared
typing/invalid/reimport-prelude-name.hd	true	check	1	prelude-name-shadow	1	1	impl-line-matches	spec/conformance/typing/invalid/reimport-prelude-name.hd:1:1: prelude-name-shadow: import 'Display' shadows a prelude name
typing/invalid/retention-missing-field.hd	false	check	1	unknown-shape-target	4	-	impl-code-absent	spec/conformance/typing/invalid/retention-missing-field.hd:4:12: expected-expression: expected an expression, found 'shape'
typing/invalid/row-kind-mismatch.hd	false	check	1	generic-kind-mismatch	4	-	impl-code-absent	spec/conformance/typing/invalid/row-kind-mismatch.hd:4:24: expected-token: expected '.', found '('
typing/invalid/row-subtraction-unsound.hd	true	check	1	missing-requirement	5	5	impl-line-matches	spec/conformance/typing/invalid/row-subtraction-unsound.hd:5:5: missing-requirement: closure call requires row:r
typing/invalid/shared-enum-default-order.hd	true	check	1	enum-default-order	1	1	impl-line-matches	spec/conformance/typing/invalid/shared-enum-default-order.hd:1:28: enum-default-order: shared enum field 'phrase' follows a field with a default
typing/invalid/string-indexing.hd	true	check	1	unsupported-string-indexing	2	2	impl-line-matches	spec/conformance/typing/invalid/string-indexing.hd:2:5: unsupported-string-indexing: strings are not indexable; iterate Unicode scalars explicitly
typing/invalid/supertrait-cycle.hd	true	check	1	supertrait-cycle	4	1,4	impl-line-matches	spec/conformance/typing/invalid/supertrait-cycle.hd:1:1: supertrait-cycle: trait 'Left' participates in a supertrait cycle
typing/invalid/suspension-forbidden-context.hd	true	check	1	suspension-forbidden-context	9	9	impl-line-matches	spec/conformance/typing/invalid/suspension-forbidden-context.hd:9:25: suspension-forbidden-context: default for 'invalid.value' cannot transitively start a susp
typing/invalid/top-level-defer.hd	true	check	1	defer-outside-cleanup-scope	1	1	impl-line-matches	spec/conformance/typing/invalid/top-level-defer.hd:1:1: defer-outside-cleanup-scope: defer is only valid inside a function or closure body
typing/invalid/top-level-return.hd	true	check	1	return-outside-function	2	2	impl-line-matches	spec/conformance/typing/invalid/top-level-return.hd:2:1: return-outside-function: return is not valid at module top level
typing/invalid/trait-method-signature.hd	true	check	1	trait-method-signature	7	7	impl-line-matches	spec/conformance/typing/invalid/trait-method-signature.hd:7:5: trait-method-signature: method 'name' does not match Named.name
typing/invalid/transitive-uninitialized-binding.hd	true	check	1	top-level-read-before-initialization	1	1	impl-line-matches	spec/conformance/typing/invalid/transitive-uninitialized-binding.hd:1:1: top-level-read-before-initialization: top-level statement may read module binding 'name
typing/invalid/tuple-identity.hd	true	check	1	identity-requires-references	2	2	impl-line-matches	spec/conformance/typing/invalid/tuple-identity.hd:2:5: identity-requires-references: identity comparison does not accept '(i32,i32)'
typing/invalid/tuple-map-key.hd	true	check	1	invalid-map-key	2	2	impl-line-matches	spec/conformance/typing/invalid/tuple-map-key.hd:2:13: invalid-map-key: type '(i32,f64)' does not implement the MVP map-key contract
typing/invalid/unbounded-generic-identity.hd	true	check	1	identity-needs-reference-bound	2	2	impl-line-matches	spec/conformance/typing/invalid/unbounded-generic-identity.hd:2:5: identity-needs-reference-bound: generic parameter 'T' requires a Reference bound for identity
typing/invalid/unknown-annotation-member.hd	false	check	1	unknown-annotation-member	6	-	impl-code-absent	spec/conformance/typing/invalid/unknown-annotation-member.hd:5:1: expected-expression: expected an expression, found 'annotate'
typing/invalid/unrepresentable-type-shape.hd	false	check	1	unrepresentable-type-shape	7	-	impl-code-absent	spec/conformance/typing/invalid/unrepresentable-type-shape.hd:7:17: expected-expression: expected an expression, found 'shape'
typing/invalid/unresolved-generic-placeholder.hd	true	check	1	unresolved-generic-placeholder	4	4	impl-line-matches	spec/conformance/typing/invalid/unresolved-generic-placeholder.hd:4:10: unresolved-generic-placeholder: could not infer generic parameter T
typing/invalid/unsafe-dynamic-trait.hd	true	check	1	trait-not-dynamically-safe	5	5	impl-line-matches	spec/conformance/typing/invalid/unsafe-dynamic-trait.hd:5:19: trait-not-dynamically-safe: trait 'Convert' cannot be used as a dynamic value
typing/invalid/unsaturated-enum-constructor.hd	true	check	1	unsaturated-enum-constructor	3	3	impl-line-matches	spec/conformance/typing/invalid/unsaturated-enum-constructor.hd:3:16: unsaturated-enum-constructor: variant 'NotFound' requires 1 argument
typing/invalid/unsigned-negation.hd	false	check	1	unsigned-negation	3	-	impl-code-absent	spec/conformance/typing/invalid/unsigned-negation.hd:2:12: unknown-type: unknown or unsupported type 'u8'
typing/invalid/user-suspend-implementation.hd	true	check	1	sealed-trait-implementation	3	3	impl-line-matches	spec/conformance/typing/invalid/user-suspend-implementation.hd:3:1: sealed-trait-implementation: Suspend[T] is a sealed runtime protocol and cannot be implement
typing/invalid/variance-position.hd	false	check	1	invalid-variance	3	-	impl-code-absent	spec/conformance/typing/invalid/variance-position.hd:2:22: expected-token: expected a generic data parameter
typing/invalid/variance-representation-change.hd	false	check	1	variance-representation-change	5	-	impl-code-absent	spec/conformance/typing/invalid/variance-representation-change.hd:1:15: expected-token: expected a generic data parameter
typing/invalid/variant-result-owner.hd	false	check	1	variant-result-owner	5	-	impl-code-absent	spec/conformance/typing/invalid/variant-result-owner.hd:2:12: expected-token: expected ':', found ')'
typing/valid/requirements-and-suspension.hd	true	check	0	-	-	-	impl-accepts	spec/conformance/typing/valid/requirements-and-suspension.hd: ok
typing/warnings/requirement-subtract-absent.hd	true	check	0	requirement-subtract-absent	17	17	impl-line-matches	spec/conformance/typing/warnings/requirement-subtract-absent.hd: ok
typing/warnings/unreachable-code.hd	true	check	0	unreachable-code	3	3	impl-line-matches	spec/conformance/typing/warnings/unreachable-code.hd: ok
typing/warnings/unused-local-binding.hd	true	check	0	unused-local-binding	2	2	impl-line-matches	spec/conformance/typing/warnings/unused-local-binding.hd: ok
typing/warnings/variant-binding-name-mismatch.hd	true	check	0	variant-binding-name-mismatch	6	6,6	impl-line-matches	spec/conformance/typing/warnings/variant-binding-name-mismatch.hd: ok
